Ticker;SimFinId;Currency;"Fiscal Year";"Fiscal Period";"Report Date";"Publish Date";"Shares (Basic)";"Shares (Diluted)";"Net Income/Starting Line";"Depreciation & Amortization";"Provision for Loan Losses";"Non-Cash Items";"Change in Working Capital";"Net Cash from Operating Activities";"Change in Fixed Assets & Intangibles";"Net Change in Loans & Interbank";"Net Cash from Acquisitions & Divestitures";"Net Cash from Investing Activities";"Dividends Paid";"Cash from (Repayment of) Debt";"Cash from (Repurchase of) Equity";"Net Cash from Financing Activities";"Effect of Foreign Exchange Rates";"Net Change in Cash"
OMF;687414;USD;2019;Q1;2019-03-31;2019-05-03;136001996;136191283;152000000;68000000;286000000;25000000;29000000;560000000;;;;-317000000;-34000000;902000000;;863000000;2815000000;3921000000
OPY;505723;USD;2011;Q2;2011-06-30;2012-05-02;13658720;13937375;438000;3991000;;1238000;-65469000;-59802000;-1464000;;;-1464000;-1503000;77622000;266000;117887000;;56621000
OPY;505723;USD;2011;Q3;2011-09-30;2011-11-14;13670604;13915897;2459000;3943000;;2769000;66470000;75641000;-852000;;;-852000;-1503000;0;0;-96854000;;-22065000
OPY;505723;USD;2011;Q4;2011-12-31;2012-03-06;13672301;13690247;3959000;7190000;;2781000;13107000;27037000;-1327000;;;-1327000;-1504000;-5000000;0;-42877000;;-17167000
OPY;505723;USD;2012;Q1;2012-03-31;2012-05-02;13597330;13597330;-3883000;6057000;;-260000;-42817000;-40903000;-4711000;;;-4711000;-1495000;;-1551000;62095000;;16481000
OPY;505723;USD;2012;Q2;2012-06-30;2012-08-10;13588842;14009645;3375000;2729000;;5905000;5027000;17036000;-3110000;;;-3110000;-1495000;;0;-7195000;;6731000
OPY;505723;USD;2012;Q3;2012-09-30;2012-11-06;13610991;14161257;3024000;2477000;;3918000;-11015000;-1596000;-4569000;;;-4569000;-1499000;;-215000;5808000;;-357000
OPY;505723;USD;2012;Q4;2012-12-31;2013-03-06;13611657;12640588;-3367000;6292000;;-19172000;32258000;16011000;-2349000;;;-2349000;-1497000;;-100000;28520000;;42182000
OPY;505723;USD;2013;Q1;2013-03-31;2013-05-06;13607998;14028715;3893000;3154000;;21321000;-134039000;-105671000;-5120000;;;-5120000;-1497000;;;74203000;;-36588000
OPY;505723;USD;2013;Q2;2013-06-30;2013-08-02;13607348;14068368;3066000;2429000;;5918000;-11621000;-208000;-6567000;;;-6567000;-1497000;;;14095000;;7320000
OPY;505723;USD;2013;Q3;2013-09-30;2013-11-01;13604276;14171802;5508000;2971000;;5332000;115016000;128827000;-955000;;;-955000;-1500000;0;-2021000;-128613000;;-741000
OPY;505723;USD;2013;Q4;2013-12-31;2014-03-07;13491278;14227355;13686000;2732000;;19682000;-62477000;-26377000;-1370000;;;-1370000;-1484000;0;-1246000;20684000;;-7063000
OPY;505723;USD;2014;Q1;2014-03-31;2014-05-02;13536805;14114957;3420000;2597000;;11879000;-70492000;-52596000;-1397000;;;-1397000;-1486000;;185000;78741000;;24748000
OPY;505723;USD;2014;Q2;2014-06-30;2014-08-01;13618174;13618174;-1253000;2779000;;6247000;31433000;39206000;-788000;;;-788000;-1498000;;0;-96286000;;-57868000
OPY;505723;USD;2014;Q3;2014-09-30;2014-10-31;13630368;14297442;4625000;2436000;;3322000;16744000;27127000;-1181000;;;-1181000;-1499000;0;0;-13178000;;12768000
OPY;505723;USD;2014;Q4;2014-12-31;2015-03-06;13631685;14972079;2769000;2755000;;5718000;53336000;64578000;-1032000;;;-1032000;-1500000;0;0;-77681000;;-14135000
OPY;505723;USD;2015;Q1;2015-03-31;2015-05-01;13704228;14282270;6121000;2024000;;9779000;-54507000;-36583000;-474000;;;-474000;-1511000;;0;40168000;;3111000
OPY;505723;USD;2015;Q2;2015-06-30;2015-07-31;13745957;13745957;645000;2035000;;5222000;-97707000;-89805000;-1439000;;;-1439000;-1512000;;0;74639000;;-16605000
OPY;505723;USD;2015;Q3;2015-09-30;2015-10-30;13690698;13690698;-777000;2241000;;-2829000;37954000;36589000;-1700000;;;-1700000;-1508000;;-6618000;-37891000;;-3002000
OPY;505723;USD;2015;Q4;2015-12-31;2016-03-04;13421557;12843515;-3091000;1615000;;6854000;63602000;68980000;-2276000;;;-2276000;-1477000;;-1632000;-50651000;;16053000
OPY;505723;USD;2016;Q1;2016-03-31;2016-04-29;13379827;13379827;-3909000;2316000;;6763000;-45942000;-40772000;-1762000;;;-1762000;-1476000;;-3634000;41649000;;-885000
OPY;505723;USD;2016;Q2;2016-06-30;2016-07-29;13367248;13367248;6711000;1889000;;-3648000;10615000;651000;-810000;;;42442000;-1471000;;-164000;1965000;;45058000
OPY;505723;USD;2016;Q3;2016-09-30;2016-10-28;13366863;13366863;-646000;205000;;4466000;14161000;15576000;-1825000;;;2485000;-7210000;;-34000;-26554000;;-8493000
OPY;505723;USD;2016;Q4;2016-12-31;2017-03-03;13361134;13361134;-1665000;3664000;;6033000;-52004000;-42921000;-1334000;;;-3448000;-1470000;;-103000;12238000;;-34131000
OPY;505723;USD;2017;Q1;2017-03-31;2017-04-28;13399250;13399250;-4751000;1432000;;4416000;-43083000;-41986000;-1550000;;;-1550000;-2296000;;-4357000;41044000;;-2492000
OPY;505723;USD;2017;Q2;2017-06-30;2017-07-28;13260855;13260855;-1310000;1351000;;5029000;-33469000;-28399000;-525000;;;669000;-1460000;;-802000;81891000;;54161000
OPY;505723;USD;2017;Q3;2017-09-30;2017-10-27;13213139;13763516;7864000;1402000;;5443000;19058000;33767000;-1431000;;;-1431000;-3086000;-15700000;-2305000;-104124000;;-71788000
OPY;505723;USD;2017;Q4;2017-12-31;2018-03-02;13112448;14269823;21197000;1472000;;8189000;-10376000;20482000;-2105000;;;-1555000;-1442000;15700000;26000;-15567000;;3360000
OPY;505723;USD;2018;Q1;2018-03-31;2018-04-27;13239628;13977492;6709000;1542000;;5393000;-43631000;-29987000;-2696000;;;-3096000;-1456000;;0;27644000;;-5439000
OPY;505723;USD;2018;Q2;2018-06-30;2018-07-27;13248812;14050573;8839000;1598000;;6677000;21740000;38854000;-1251000;;;-1251000;-1457000;;0;-41357000;;-3754000
OPY;505723;USD;2018;Q3;2018-09-30;2018-10-26;13269024;14140263;5061000;1859000;;7869000;92094000;106883000;-2707000;;;-2423000;-1460000;0;70000;-105890000;;-1430000
OPY;505723;USD;2018;Q4;2018-12-31;2019-03-01;13238040;14077148;8267000;1872000;;-69000;40221000;50291000;-2018000;;;-1421000;-1832000;0;-5894000;4274000;;53144000
OPY;505723;USD;2019;Q1;2019-03-31;2019-04-26;13020344;13851321;11194000;1708000;;7386000;-5975000;14313000;-3448000;;;-3448000;-1432000;;-2035000;-18467000;;-7602000
OZRK;135823;USD;2010;Q3;2010-09-30;2011-11-08;67876000;68180000;20208000;1130000;4300000;25633000;-49819000;1452000;-3134000;13581000;;246776000;-2544000;-16678000;629000;-254029000;;-5801000
OZRK;135823;USD;2010;Q4;2010-12-31;2011-11-08;67876000;68180000;16914000;1181000;4100000;49411000;-58059000;13547000;3023000;23422000;;117301000;-2719000;-12427000;861000;-136181000;;-5333000
OZRK;135823;USD;2011;Q1;2011-03-31;2012-05-10;68300000;68732000;14627000;1264000;2250000;22745000;-23155000;17731000;-4310000;36865000;55242000;143582000;-2900000;-4281000;1389000;-160799000;;514000
OZRK;135823;USD;2011;Q2;2011-06-30;2012-05-10;68436000;68928000;50204000;1293000;3750000;-53655000;-4691000;-3099000;1150000;20355000;310152000;449607000;-3078000;-77995000;660000;-414737000;;31771000
OZRK;135823;USD;2011;Q3;2011-09-30;2011-11-08;68528000;69020000;18887000;1345000;1500000;14461000;-36593000;-400000;12489000;-60073000;0;111486000;-3255000;-3329000;618000;-122903000;;-11817000
OZRK;135823;USD;2011;Q4;2011-12-31;2012-03-28;68816000;69176000;17585000;1456000;4275000;29621000;-46581000;6356000;11380000;-49976000;0;88335000;-3428000;12494000;1365000;-105261000;;-10570000
OZRK;135823;USD;2012;Q1;2012-03-31;2012-05-10;69074000;69652000;18010000;1678000;3076000;27842000;-59064000;-8458000;11421000;2696000;;121852000;-3792000;-21061000;1693000;-28559000;;84835000
OZRK;135823;USD;2012;Q2;2012-06-30;2012-08-08;69176000;69774000;19088000;1438000;3055000;38737000;-64267000;-1949000;-18974000;-93877000;;-567000;-4149000;58917000;367000;-74889000;;-77405000
OZRK;135823;USD;2012;Q3;2012-09-30;2012-11-05;69294000;69926000;19290000;1541000;3081000;48562000;-73646000;-1172000;12975000;-47760000;;39672000;-4499000;-58932000;1062000;21785000;;60285000
OZRK;135823;USD;2012;Q4;2012-12-31;2013-02-28;69552000;69752000;20676000;2104000;2533000;42502000;-71934000;-4119000;13229000;134654000;28542000;26639000;-4853000;-7000;516000;58805000;;81325000
OZRK;135823;USD;2013;Q1;2013-03-31;2013-05-10;70644000;71262000;20011000;1891000;2728000;57721000;-51006000;31345000;9173000;-60050000;0;35312000;-5291000;-7000;1368000;-112049000;;-45392000
OZRK;135823;USD;2013;Q2;2013-06-30;2013-08-09;70806000;71482000;20379000;1639000;2666000;45555000;-68045000;2194000;12104000;-285449000;0;-198089000;-6013000;110933000;1071000;94212000;;-101683000
OZRK;135823;USD;2013;Q3;2013-09-30;2013-11-07;72544000;73296000;26485000;1787000;3818000;28734000;-51519000;9305000;18883000;-82774000;56786000;82932000;-6732000;-110784000;178000;-28671000;;63566000
OZRK;135823;USD;2013;Q4;2013-12-31;2014-02-28;73646000;73568000;24390000;1879000;2863000;27158000;-39815000;16475000;15281000;-117088000;0;-4433000;-7708000;-10000;287000;59475000;;71517000
OZRK;135823;USD;2014;Q1;2014-03-31;2014-05-09;73802000;74494000;25268000;1855000;1304000;15226000;-25457000;18196000;7880000;-148100000;80656000;38431000;-8108000;-266000;1505000;-64251000;;-7624000
OZRK;135823;USD;2014;Q2;2014-06-30;2014-08-07;76743000;77466000;26478000;1961000;5583000;21416000;-53566000;1872000;17700000;-391595000;41262000;-157232000;-8498000;-198000;67000;77697000;;-77663000
OZRK;135823;USD;2014;Q3;2014-09-30;2014-11-07;79678000;80445000;32080000;2152000;3687000;42573000;-52349000;28143000;18418000;-477818000;0;-263449000;-9560000;71740000;495000;236702000;;1396000
OZRK;135823;USD;2014;Q4;2014-12-31;2015-02-27;79929000;79835000;34762000;2018000;6341000;58072000;-52638000;48555000;11494000;-354900000;0;-182308000;-9964000;-169821000;311000;171872000;;38119000
OZRK;135823;USD;2015;Q1;2015-03-31;2015-05-08;83699000;84409000;39918000;2131000;6315000;42795000;-27648000;63511000;15204000;-351740000;274235000;209609000;-10413000;-32018000;547000;5459000;;278579000
OZRK;135823;USD;2015;Q2;2015-06-30;2015-08-07;86786000;87515000;44804000;2444000;4308000;53277000;-84080000;20753000;15094000;-448321000;0;-288147000;-11713000;614000;450000;353502000;;86108000
OZRK;135823;USD;2015;Q3;2015-09-30;2015-11-06;87683000;88454000;46131000;2677000;3582000;-2998000;-56503000;-7111000;6238000;-695149000;25575000;-454338000;-12154000;-71000;289000;228183000;;-233266000
OZRK;135823;USD;2015;Q4;2015-12-31;2016-02-19;88972000;89014000;51461000;3549000;5210000;100978000;-37173000;124025000;20381000;-1087231000;0;-801839000;-12799000;36306000;107002000;487178000;;-190636000
OZRK;135823;USD;2016;Q1;2016-03-31;2016-05-06;90687000;91251000;51695000;2970000;2017000;35748000;-47115000;45315000;-928000;-1064677000;;-993643000;-13603000;-162608000;322000;1480101000;;531773000
OZRK;135823;USD;2016;Q2;2016-06-30;2016-08-08;90730000;91288000;54495000;3078000;4834000;60859000;-100329000;22937000;-3062000;-608197000;;-604555000;-14061000;222436000;434000;765383000;;183765000
OZRK;135823;USD;2016;Q3;2016-09-30;2016-11-08;114745000;115007000;76045000;4220000;7086000;60634000;-55997000;91988000;-7787000;-560076000;;-71497000;-14521000;-223643000;499000;142505000;;162996000
OZRK;135823;USD;2016;Q4;2016-12-31;2017-03-01;121474000;121254000;87845000;4968000;9855000;44194000;-65174000;81688000;7619000;-800195000;0;-614550000;-19988000;-76000;1603000;429700000;;-103162000
OZRK;135823;USD;2017;Q1;2017-03-31;2017-05-05;121512000;121954000;89211000;5027000;4933000;39820000;3040000;142031000;9382000;-546734000;;-214574000;-20659000;388000;1171000;134948000;;62405000
PACW;537548;USD;2011;Q2;2011-06-30;2011-08-08;35471600;35471600;12841000;4250000;11390000;3014000;-9255000;22240000;11586000;195084000;;30972000;-365000;;2338000;-96266000;;-43054000
PACW;537548;USD;2011;Q3;2011-09-30;2011-11-08;35488500;35488500;13304000;4989000;348000;13152000;18502000;50295000;14271000;99117000;;-96186000;-363000;;-4517000;62707000;;16816000
PACW;537548;USD;2011;Q4;2011-12-31;2012-03-14;35549500;35549500;13883000;6363000;21116000;-13989000;25192000;52565000;7592000;219945000;;60689000;-6537000;;-1038000;15042000;;128296000
PACW;537548;USD;2012;Q1;2012-03-31;2012-05-10;35630000;35630000;5264000;3861000;-3093000;-883000;-10109000;-4960000;13062000;199643000;-27908000;66572000;-6544000;-194932000;-1301000;-223468000;;-161856000
PACW;537548;USD;2012;Q2;2012-06-30;2012-08-09;35690000;35690000;15557000;6869000;2534000;1226000;10101000;36287000;12015000;197048000;-14398000;149659000;-6561000;-224327000;-73000;-196238000;;-10292000
PACW;537548;USD;2012;Q3;2012-09-30;2012-11-08;35700000;35700000;16088000;7619000;5639000;-1185000;-9305000;18856000;17296000;36034000;-44625000;-74219000;-6564000;-2831000;-50000;92300000;;36937000
PACW;537548;USD;2012;Q4;2012-12-31;2013-03-01;35720000;35720000;19892000;7443000;9253000;-2416000;-4087000;30085000;13031000;154613000;-167000;66621000;-9118000;-5371000;-51000;-92708000;;3998000
PACW;537548;USD;2013;Q1;2013-03-31;2013-05-09;35797000;30847000;13494000;7292000;4322000;-1440000;524000;24192000;8105000;217133000;;110963000;-9106000;-1362000;-2182000;-167881000;;-32726000
PACW;537548;USD;2013;Q2;2013-06-30;2013-08-09;38742000;4137000;4349000;7887000;-2845000;1292000;-2329000;8354000;15279000;185906000;;220499000;-9179000;-1471000;-85000;-141704000;;87149000
PACW;537548;USD;2013;Q3;2013-09-30;2013-11-08;44296000;23377000;24163000;8589000;617000;-5037000;-13513000;14819000;18083000;102206000;0;12954000;-11363000;-1425000;-148000;-102581000;;-74808000
PACW;537548;USD;2013;Q4;2013-12-31;2014-03-03;44457000;53525000;3109000;7741000;-3789000;11947000;-16121000;2887000;-8550000;110855000;0;68523000;-11358000;105508000;-11122000;-68007000;;3403000
PACW;537548;USD;2014;Q1;2014-03-31;2014-05-12;44651000;24601000;25080000;6653000;94000;-6680000;2097000;27244000;9847000;184428000;;199207000;-11306000;-107953000;-2058000;-31786000;;194665000
PACW;537548;USD;2014;Q2;2014-06-30;2014-08-11;98139000;10265000;10555000;11370000;274000;32580000;-28859000;25920000;3389000;-118792000;;1066027000;-25711000;-993244000;-20249000;-1070669000;;21278000
PACW;537548;USD;2014;Q3;2014-09-30;2014-11-10;101912000;61591000;62271000;10411000;14133000;-590000;7874000;94099000;8337000;-368426000;0;-378782000;-25710000;359088000;0;182180000;;-102503000
PACW;537548;USD;2014;Q4;2014-12-31;2015-03-02;102710000;571399000;70999000;-1746000;4305000;13307000;97982000;184847000;3981000;-289089000;0;-329894000;-51435000;19741000;0;197411000;;52364000
PACW;537548;USD;2015;Q1;2015-03-31;2015-05-08;101913000;72260000;73079000;10648000;16558000;-2772000;28973000;126486000;6484000;-375891000;;-409326000;-51424000;234754000;0;361468000;;78628000
PACW;537548;USD;2015;Q2;2015-06-30;2015-08-10;101970000;84276000;85083000;11439000;6811000;6093000;43087000;152513000;4782000;274345000;;126797000;-51492000;-615405000;-8336000;-30533000;;248777000
PACW;537548;USD;2015;Q3;2015-09-30;2015-11-09;102063000;102063000;69616000;11152000;13503000;3118000;26889000;124278000;1742000;-406516000;;-560940000;-51508000;549746000;-55000;32325000;;-404337000
PACW;537548;USD;2015;Q4;2015-12-31;2016-02-29;119362000;119362000;71841000;1056000;13837000;20781000;83086000;190601000;11021000;-421023000;;200972000;-60686000;69417000;-9000;-231381000;;160192000
PACW;537548;USD;2016;Q1;2016-03-31;2016-05-09;120206000;120206000;90456000;12965000;20140000;1843000;6754000;132158000;1553000;-81936000;;341234000;-60906000;-68483000;-141000;-350360000;;123032000
PACW;537548;USD;2016;Q2;2016-06-30;2016-08-09;120318000;120318000;82168000;12674000;13903000;14106000;17975000;140826000;1122000;-101781000;;-225121000;-60888000;366807000;-4275000;10130000;;-74165000
PACW;537548;USD;2016;Q3;2016-09-30;2016-11-07;120417000;120417000;93895000;12463000;8471000;14322000;27818000;156969000;-863000;-39754000;;-121958000;-60956000;-377197000;-195000;60001000;;95012000
PACW;537548;USD;2016;Q4;2016-12-31;2017-03-01;120015000;120015000;85647000;11299000;25791000;17187000;11230000;151154000;-1785000;-841832000;;-952707000;-60687000;364801000;-28633000;680858000;;-120695000
PACW;537548;USD;2017;Q1;2017-03-31;2017-05-10;119843000;119843000;78668000;11560000;24728000;16189000;12044000;143189000;8558000;-27459000;;-218817000;-60833000;-445203000;-2281000;-47542000;;-123170000
PACW;537548;USD;2017;Q2;2017-06-30;2017-08-08;119967000;119967000;93647000;10549000;11513000;13259000;-86954000;42014000;-1008000;-59963000;;-288335000;-60831000;-243155000;-5277000;237301000;;-9020000
PACW;537548;USD;2017;Q3;2017-09-30;2017-11-07;120053000;120053000;101466000;10867000;17243000;12210000;31183000;172969000;-1681000;143815000;;-60621000;-60831000;32945000;-235000;-129810000;;-17462000
PACW;537548;USD;2017;Q4;2017-12-31;2018-03-01;126589000;126589000;84037000;13293000;6406000;17354000;4706000;125796000;8866000;398236000;;600514000;-64908000;194064000;-101360000;-597891000;;128419000
PACW;537548;USD;2018;Q1;2018-03-31;2018-05-10;126074000;126074000;118276000;15097000;4065000;4146000;-5601000;135983000;-3969000;1073091000;;890569000;-63689000;95570000;-122651000;-877193000;;149359000
PACW;537548;USD;2018;Q2;2018-06-30;2018-08-08;124616000;124616000;115735000;14348000;17500000;13192000;9791000;170566000;-3274000;-367330000;;-528865000;-76052000;611942000;-126356000;262068000;;-96231000
PACW;537548;USD;2018;Q3;2018-09-30;2018-11-07;122120000;122120000;116287000;13863000;11500000;12642000;2979000;157271000;-1901000;-274580000;;-364250000;-74395000;325940000;-64789000;137200000;;-69779000
PACW;537548;USD;2018;Q4;2018-12-31;2019-02-27;121750000;121750000;115041000;14366000;12009000;8603000;-5812000;144207000;10295000;-704403000;;-914647000;-74057000;-142052000;-1746000;774421000;;3981000
PACW;537548;USD;2019;Q1;2019-03-31;2019-05-09;120875000;120875000;112604000;14157000;4000000;15222000;5910000;151893000;-3389000;-307359000;;-308888000;-73180000;109973000;-124109000;328110000;;171115000
PBCT;335764;USD;2009;Q2;2009-06-30;2009-08-10;331830000;332330000;25300000;15900000;14000000;325200000;-420700000;-40300000;-5600000;-223400000;;-120400000;-51100000;-25200000;200000;109600000;;-51100000
PBCT;335764;USD;2009;Q3;2009-09-30;2009-11-09;332010000;332190000;26800000;17700000;21500000;433400000;-306700000;192700000;-11800000;-658800000;;-834800000;-51200000;-6100000;0;-29800000;;-671900000
PBCT;335764;USD;2009;Q4;2009-12-31;2009-11-09;332560000;332510000;24900000;16400000;13600000;198500000;-330200000;-76800000;-11900000;799400000;;804400000;-51100000;4700000;-2300000;346500000;;1074100000
PBCT;335764;USD;2010;Q1;2010-03-31;2010-03-01;344640000;344820000;13600000;17400000;9500000;209500000;-226100000;23900000;-2900000;522000000;-291600000;249600000;-51200000;-766700000;-1800000;-867900000;;-594400000
PBCT;335764;USD;2010;Q2;2010-06-30;2010-08-09;358100000;358240000;16000000;17500000;17800000;223500000;-181500000;93300000;-4600000;-544200000;31600000;-1391600000;-56200000;-67300000;-54500000;31400000;;-1266900000
PBCT;335764;USD;2010;Q3;2010-09-30;2010-11-09;354880000;354990000;24100000;19000000;21800000;240000000;-220800000;84100000;-7600000;-31000000;-200000;-715400000;-55500000;113300000;-25400000;-127000000;;-758300000
PBCT;335764;USD;2010;Q4;2010-12-31;2010-11-09;352380000;352350000;28800000;19300000;10900000;225300000;-260100000;24200000;-15000000;74100000;71300000;213200000;-55200000;105600000;-116000000;-81300000;;156100000
PBCT;335764;USD;2011;Q1;2011-03-31;2011-03-01;345910000;346010000;51700000;20100000;14600000;197000000;-343600000;-60200000;-10000000;321000000;;142900000;-54200000;143300000;-61900000;204200000;;286900000
